did	duration_rate	gap_meanlog	gap_sdlog
did:plc:hvrd3gtc5mlcpj4ci3xticrc	0.00814558059333368	7.69825537241463	1.84996615039915
did:plc:hvtujq46yy6uijrdzkz7ofe7	0.00604654432962305	6.90139670250128	1.82348495573988
did:plc:hvwyv6ogyi4xolsek2xyprt4	0.00831499144428322	8.34716164448405	1.60683023639463
did:plc:hvyw5wc7b574lpya6p5mdzqj	0.00306256380354268	6.93284419726513	2.34357597667853
did:plc:hvz2ysi5janzuikyis6272so	0.0115670013165614	7.47226440158881	1.78483867553042
did:plc:hvz7yldwfx67k3dtyv3b5l4r	0.00369813937398918	8.23731110435941	1.91121976069314
did:plc:hw3dnfaumnxnf54z2wkwttau	0.0070500414720943	6.97722892914307	1.97428159223423
did:plc:hw43yqfqp7oktiugb5rfaumk	0.0060196256307991	7.66381844303876	1.71360041548192
did:plc:hw644ooe2agol2n6lt57cacf	0.00490327182031991	7.07441578770257	2.04060415096952
did:plc:hwagunyo43h452q4m763a6kx	0.00427264299269414	6.65997518749535	1.93066356295279
did:plc:hwd3exqo3cj5mkuvjgseg7qg	0.00503100503170798	7.20561424526589	2.31040232579286
did:plc:hwddvt2sbxnxyt42y5pko64u	0.00519210799903914	7.67396379014632	2.07331653771705
did:plc:hwhrmrtcwb7yjlwoybermppx	0.00341259953461696	7.01759229755599	1.85016223125285
did:plc:hwjbg3lk6dkeq3ypdrzhyfmo	0.0028823478034591	7.02337036863584	1.98123673140853
did:plc:hwobqncltbvfmmgapuitkkbb	0.00591934887205279	7.903147588776	1.84375705010181
did:plc:hwqmhelc5devcu4yss7av7qz	0.00207934113435093	6.78278225525217	2.2046658874887
did:plc:hwrlmwld6dmkrqjghcfkfiud	0.00363149847102451	7.25433184915859	2.09214241967077
did:plc:hwrvxg2ghwdmg5xjreix3d2r	0.0152284264114436	8.33702350947599	1.24108432807575
did:plc:hwwwrhy4yvzxr2nhijiriii2	0.00249748387823219	7.06213591338151	2.10932233334991
did:plc:hwz723jw7s3bke7xycu5rekt	0.00379406185209839	7.34490792952695	1.84116136124576
did:plc:hwzsrzwxhvrvmkwjvco2og6g	0.0121366975713959	8.68783588240455	1.32328300282367
did:plc:hx2iqqk5kc42heuhixbe5m2w	0.00660116671937866	7.67204953412455	1.74801640994602
did:plc:hx3bvz6v32seqh32phoaoctm	0.00344956181286702	7.27060807172695	2.32033878127796
did:plc:hx3hnubzrvwkdv22yz5gl6xr	0.00257847533636778	7.41357772903288	2.43562865478052
did:plc:hx46pqmwmfeyevsuserivuud	0.00338983050894822	6.96290949965951	1.47552735167719
did:plc:hx476mzgvwsbvmo3hr6sa36c	0.00247435666731778	6.95348423996648	2.47225046439615
did:plc:hxavms2vqzzdl2h24djnkq64	0.00392048591968345	6.93280925114237	1.84759014331588
did:plc:hxbg3i5hesnm5xztahxdjvhd	0.00392706872400301	7.50241429221534	1.85682321727115
did:plc:hxg3ntskz2zqv2brbzugpzmp	0.00453103760857994	7.13327313133296	1.86171558645983
did:plc:hxhn47iior27l5kfgozr4rv5	0.0064653408642313	6.87785670108086	1.96718189516121
did:plc:hxhq7rjt32qisj364jojj6ne	0.0217573223084635	8.35306396955132	1.30311214303596
did:plc:hxidltkakdvqw2nawz6lo624	0.00225999340842141	7.62559605591353	2.11841351898753
did:plc:hxkju2gmz66ay5xk6tfbjklp	0.00459820451154484	7.2499539715857	2.48520393871753
did:plc:hxlca6cjk4eo6k2p7xu2xlpe	0.00352650758241019	7.49358124953384	2.01256379411601
did:plc:hxlviqrbxk5tugipdfq2dkjf	0.00270621539357284	6.18198106569498	2.06570600351097
did:plc:hxmzu6vzzhpze3gkcmeehybm	0.00592525068581965	7.88813576513384	1.75933801901904
did:plc:hxogsipgqe32yomsyjqyc3mc	0.00404799768713202	7.0482118753911	1.87117004526076
did:plc:hxp2uqisodiqhl3f773gb3bz	0.00276606357411834	6.64270613158403	2.23428123028005
did:plc:hxqqdthvmwt45gtgqwnap6xh	0.00223640267175858	6.76151191772051	2.25063424954599
did:plc:hxruo6pjdjpww3rchduknas3	0.00309656911106317	6.87313526736543	2.03987744480371
did:plc:hxwaysxdc4kcpkw2tjch3wvv	0.00220900594739792	6.46368077884916	2.98455095564101
did:plc:hxygwk7zpeeesjbhakhb5xqv	0.00499197718025273	6.99521574112962	1.86114930143605
did:plc:hxzodzvpxhgm6yjkwqdrigm7	0.0100387862303457	7.90998388030306	1.61267415885163
did:plc:hy3nlcy7xmu5bxoxrul7dl2b	0.00423944378521275	6.54711831871603	2.13135222093403
did:plc:hy44atfufhs5n2oqkivy5rb5	0.00805878170603805	8.92405120219186	1.41039313224726
did:plc:hy5kolgnrsu2c2nmqfpfhc47	0.00869809203477155	8.87925778985744	1.42012161940851
did:plc:hy5vmrpa4ry2qrccclikept6	0.00638857572511295	8.84605508231136	1.03995685700282
did:plc:hy6ujqo7jfyo3d3w6k2dnuvf	0.00839748075949401	7.76269514722515	1.39811083351402
did:plc:hya7tkkk6qfed7kshxfq25ry	0.00398960846196727	8.56881432628461	1.44100889825532
did:plc:hydumlcqzhafpa5vj6rd7lja	0.00526280727527804	6.91535848916768	1.78392686973967
did:plc:hydxynlklvxouauzjldfhrkq	0.00382275345964902	7.59654250232884	1.83197467091128
did:plc:hyen3ona6ykborxebnhtp4cj	0.00429975429979975	7.38470754480113	1.84310369002833
did:plc:hygjbvovzc5jirleu6ffa6d2	0.00200693304143624	6.95874075619737	2.77969522464531
did:plc:hyl37u5o34cnfyexesvbc4j3	0.00506172839519973	7.5415154160374	1.94711822211009
did:plc:hylgb6sfnsvfc3mrdggnvhpz	0.00350045167161202	7.71453266219962	1.86652217169214
did:plc:hyncomgwcijmhh5esvczlhi7	0.00504373363992755	6.78593131240936	2.03390136233031
did:plc:hyo534xhsiwbhy77efaegur7	0.00689100723690991	7.33953016833034	1.76133056932796
did:plc:hyocg3ittagn54jel5gm747e	0.004357087529049	7.83503594618076	1.75675632847867
did:plc:hyoj3lxigbbfqoaxalchff4e	0.00290766674594006	7.51515164180549	2.25647304085318
did:plc:hyrvzw2s7neltvw6t4q55gdm	0.00532069970904754	6.95357300355763	1.76860057975418
did:plc:hyrzimp6cq2lxfnscfsf6tt2	0.00318415000896002	7.70960323409253	2.30280847809875
did:plc:hyt7cjkpcbrxl6t2jyr45r3n	0.00285359230466849	6.9696112389311	2.20023293159258
did:plc:hyuvw3mv4g6v3g5pg2uolsp3	0.00367342528938126	7.04275134202139	1.86505819837872
did:plc:hyvkl3ix5hadxngn3uspz4bv	0.00337795571172619	7.04170070220706	2.09355382641352
did:plc:hyxerbtxrgueiq7yrcpaqpwe	0.00806842020752199	8.17286921125769	1.31251839486523
did:plc:hyxjf2ddjmwklk4b7cktsf7t	0.00675955304323234	7.33451843451492	1.88447034401748
did:plc:hz2545k2lb3jmcmfwnvokppa	0.00445259298163908	7.64928632055121	1.71405782694343
did:plc:hz2kbfxbn6gdj5ocomrmqxir	0.0027014561509479	7.27427969429545	2.62272350373665
did:plc:hzh5fw7cfghetbkz53xcbura	0.00517788541905047	8.28687261917263	1.85821306332683
did:plc:hzhlhjjqgs4xlsodl4b7jx4a	0.00827275008213534	8.03450199659654	1.64982839274306
did:plc:hzicuituful2niub4n3gxeke	0.00482945970499193	7.353078409977	1.98295527865657
did:plc:hzkb6drrr7bxtm5mkfhiw26s	0.00213320692115465	6.89174805949774	2.12649060465174
did:plc:hzn62zgeah3uzasupdcmypht	0.00783666735867754	7.28418820664218	1.81765164460707
did:plc:hznbmpbruldqmt64kfpuc4l3	0.00282645562481426	7.44631353629983	2.38890917809191
did:plc:hzqxubnlczixnhvmvpkry6fs	0.00474065811573403	8.01709287877877	1.65009201577658
did:plc:hztgfdxdwqsfpzzb6it5pv7m	0.00842627013998982	8.35859288500966	1.94383180107313
did:plc:hzukdgdxe6ritybiocoymxea	0.00370148807478552	6.40520590005801	1.82917735915069
did:plc:hzvlcr2rot2otfb735haui4l	0.00504258943851745	7.3036297540744	1.86426609019884
did:plc:hzwfjdh5ap7hsr72k4pnlyy3	0.00551952532347308	7.8676598040348	1.69673275837369
did:plc:hzz4ha3kblldpp7pn2ufg3lu	0.0119815668266534	8.10229924590652	1.39784987143392
did:plc:i22kujcffv3dk5ssherpq742	0.00472425761683059	7.44717745021545	2.24695041223686
did:plc:i24a54p5nsugby2a5sjlkhb7	0.00628742515148557	7.10383401445089	2.06396388735242
did:plc:i253ibqk5cinpzbpiehi56pf	0.00549073438572426	7.7079052738834	1.85680510993679
did:plc:i25vp25vvnynjiuwbvola7ly	0.00299401197674645	7.14059762947246	2.29683228237628
did:plc:i27nly7zllzfvdi7bnxbfqmf	0.00300772438321243	6.3086782960245	2.30573396989052
did:plc:i2c6kmaq3zkjw2kkkv22hcyf	0.00462338663161685	7.16036013646432	1.86834960873119
did:plc:i2cbieufwtip7tnejv5nh2qx	0.00569561940101897	7.12450020430057	1.85984959414694
did:plc:i2cuwkzeuwfymhbvdgtslvwg	0.00384404173563107	7.52447594816037	1.67914479249462
did:plc:i2dymjm2e7byuq3sinienbwi	0.00241407788583153	6.69151450373136	2.35486333499026
did:plc:i2e7x273hvll2pee7f4nyzze	0.00674737051146315	7.35921694060137	2.40099294091511
did:plc:i2eeyhfhln72ltoy73dwipvw	0.00241284222971881	6.9409522635604	1.90108349866259
did:plc:i2eg72xoxqlsdmxc7pxgpbav	0.00605798355889973	7.86767670353097	1.48331419408245
did:plc:i2ghu6o63j6bv2grvokyorsg	0.0033988382157707	7.11707835934059	1.99089819882808
did:plc:i2hjdn2zxcqcaswlbfuguki4	0.012443829962777	8.45344930480659	1.66771866184558
did:plc:i2jbe2v7adoyhqjftnza5vep	0.00334728033482656	7.55999782394638	2.01610877299478
did:plc:i2lqxinodxgbbvwa56cqmdvn	0.00558753809736142	7.71897467332241	1.61986998885716
did:plc:i2r4c3ncundepaywfr7vq6l5	0.00286605948681725	6.74252562051247	2.37209854303167
did:plc:i2rejvctlyrx3iimynfvog3x	0.00355342136895654	7.03747484562306	2.07296267513558
did:plc:i2s3bh2sfpmtib6mq7scycjq	0.00509878903827841	7.37705789922549	2.02151505403294
did:plc:i2t4bgxudbuwppn63g6riwex	0.0052203285742501	7.66398221641024	2.28770565864632
did:plc:i2uhpcdrtivnzn7fkdujisvt	0.00312554872707553	7.24235385702201	1.71498392713061
did:plc:i2v2pqjticklrmutvx5epjul	0.00343593414504971	7.40893082107009	1.75102001616318
did:plc:i2xouvcy4ik4b3psj42v4fhu	0.01165331391253	8.49779828606955	1.29083998937739
did:plc:i33m3atdwnpjjocc2spipqex	0.0021072562913157	6.43908489805376	2.09157850446413
did:plc:i33potvgtorxgxbnxj4vaq3o	0.00349948405085748	6.40092616656187	1.98985540175769
did:plc:i33rqlnijidiexcewccd2skc	0.00600068579471842	6.78456684189878	1.43686410566926
did:plc:i33wnadr4enq6wbv6u2iwpd4	0.00531561461853465	7.03089821131461	2.07471047235193
did:plc:i36pqme75gwbtyzdgemro7wx	0.00286347681523563	8.11880137048647	2.00521271899268
did:plc:i3bxxofqqandozgb3hxmo4tw	0.00310612597078884	7.03782688614322	2.03597598780709
did:plc:i3e343dv2n7ya3vt63enmntc	0.00999143592309243	8.44260364339833	1.3670445085126
did:plc:i3exxl6oahirrqj7phdhg63s	0.00305730486830088	6.48397474209746	2.15475967966985
did:plc:i3h7tvrddignm6dnwuqoueye	0.00521285838464476	7.27374618068218	1.87062926917159
did:plc:i3hq2riswilsolydzu32z4k6	0.00374100719459349	6.93701235282533	2.17742257873525
did:plc:i3jxfku7w437b2yisoj7rg56	0.00383022774489314	7.58061335894457	2.19068291370313
did:plc:i3lunefechb726vhmb2t272k	0.00767754319105732	7.1099735403648	2.06648294679649
did:plc:i3nehgc4bbmgci3rbg5uv5xy	0.00719280719399507	7.6593067566056	1.71654243491969
did:plc:i3p4e2p6um2phrq2xlpsgg2n	0.00470356596017195	7.32374468121971	2.00557979171932
did:plc:i3qrdszbx6hvwq72xroy5chc	0.00371499333241974	7.15964252694719	2.41838286064373
did:plc:i3rfv3j6zcl7gahzik3ugwje	0.00860000000346263	8.57249905865622	1.28942414632975
did:plc:i3v3wwh3fhdidfg7vxh2lk5f	0.00239625727440932	6.55390544627842	2.38971920167078
did:plc:i3vp6g7i4vrhcajxakeaayji	0.0029167601527207	6.56168095930339	2.46277157725279
did:plc:i3xd4ehgygq6jclnmjygpmxn	0.0161132812526169	8.208822794828	1.42197520906625
did:plc:i44jdtmqhdm3i5lpa3vvjo6h	0.00570587152825672	7.49171119559525	1.97495876506615
did:plc:i44z6vpwpx3hjw55r3d2abrg	0.00340471726090343	6.9984795387833	2.19554920164306
did:plc:i4bjpsicauiwiwpft6ndkuzc	0.00609364977745981	7.75391282691444	1.87414427472179
did:plc:i4dnv5gktz42fx2wmu6hgrzq	0.00545586808978292	7.8202915243604	1.94046566189305
did:plc:i4e45o5gstdicqgpnpr5qen2	0.00571379101424228	6.98310854681372	1.91326310266654
did:plc:i4ec5mkfnm5f5ut4sqkbjk7y	0.00567203484298773	7.23578699129207	1.59012537973727
did:plc:i4kwj7nczmq3dtb43r7mkajx	0.00379179593277173	8.11398910726955	1.53375717169443
did:plc:i4qyocoamndnyh6s3lkota36	0.00493421052706165	7.19549722969746	1.7978228968782
did:plc:i4tbun4urifrvxkfnvuvce4x	0.00694629976615119	8.09884041413958	1.67067150566281
did:plc:i4tpq65vnarzwpb4whelkf3w	0.00235092968589083	7.11317831430143	2.56743543259401
did:plc:i4tuelhn4mhspvtbgpcs2rmc	0.00233527939956144	6.09491033145341	2.30124555855584
did:plc:i4uuffdzh32uaxnnxwu7zatk	0.00368830472139457	7.66271904175106	1.78277961655207
did:plc:i4vkgtwzyp2verconnaacntr	0.0120120120183404	9.00469410220659	1.11769654441572
did:plc:i4wkf6lo2e6gmdtkeakwp63n	0.00502594033792949	7.7223467912327	1.79358968292527
did:plc:i4y3qrv7qkcv5ej3kfbvfqza	0.00280273679021415	7.09396993266773	2.46710788071964
did:plc:i543qnnbmrkz4x55jomaaocb	0.00268623964304061	6.71614967643318	1.91457544181277
did:plc:i5abviunujjmqkqocxghvtnb	0.00390009750274435	7.06817612496166	2.01474308002093
did:plc:i5gc4m543zytlo6p4zhs5qkg	0.0037739013754453	6.87759586314779	1.9796495685532
did:plc:i5gq435euxhj77k726y3d6mu	0.00517464424643404	6.96557517349724	1.76935783565823
did:plc:i5jad64qau4tfix6j27aunhp	0.00504968235938539	7.20308422221261	2.43546839322485
did:plc:i5mzs4twoac7cnh26eto2w2v	0.00823474833799094	7.66800156753259	1.70498932947255
did:plc:i5ohk6aopf2sgl4q7d4rnutn	0.00379416646938783	6.964566484312	2.21432682252766
did:plc:i5plgs7izgu4czefvbswkrmo	0.00499168053316589	7.92238903779941	1.81704906888173
did:plc:i5qr7urvkzlnejfvgs7z23fn	0.00369062901337238	6.31933672133178	2.33239201822283
did:plc:i5rnqv4qlyw6fujbrb6v36rg	0.00494929985588138	7.72291169680553	1.74339913923378
did:plc:i5umjktbvbiftxrhwsadib7d	0.0045842353250138	7.72876537489459	1.79971644709516
did:plc:i5uvbzichsph4poo2wh3twqa	0.00603240262181005	8.12824640796067	1.95307840679814
did:plc:i5z5lkkqcsg7fy7iu6ewa34i	0.002447602300324	6.40827332831724	1.84414564939216
did:plc:i5zmxiv4ekdm6e4tmbsie4gm	0.00323412774815574	6.25255575098107	1.88656349232919
did:plc:i5zzczr44l6mmpswl7rzmssw	0.00575815739196608	7.67657452986633	1.7955536284517
did:plc:i65rfcixoksbbgsz6n2t57rb	0.00319819396117087	7.33907792622626	1.89649459435353
did:plc:i6darxg6framwflujveo75fm	0.0051949717810377	7.09844000422753	1.86219811708884
did:plc:i6exacmlu476ifsuss77yvxo	0.00316287543390196	6.66016260323791	1.83074905508419
did:plc:i6fg2nw5362eecfwpqvom346	0.00863047922214039	8.38553619563736	1.73678892972879
did:plc:i6gnyt7q25yqc6jjzpvuj5oq	0.0120329322418875	8.1967347951525	1.80633835434902
did:plc:i6gsf7mfgr36rnw7nfqwjtqq	0.00466466752432779	6.6383275775646	1.96215172884264
did:plc:i6soakf7hola53z2z5vo43tc	0.00745804847837982	7.42776518941083	1.74456297878932
did:plc:i6tevgdic4qwd6dsszxrafqq	0.00791399134385571	7.39334191804072	1.6356722879037
did:plc:i6tolska2nyjqrnksnvuqsz2	0.00399411393764055	7.07439937529336	2.01768345540816
did:plc:i6uwmzyup5dwcaau7qislrbv	0.00365710035368733	6.80165920423284	2.36537914636634
did:plc:i6vhqbevvdexd54ocemq2vw5	0.0109090909175468	8.19424089930021	1.35318310068776
did:plc:i6vusvyzi3wgoofzmfquwlbx	0.00693594451376988	7.54633971527617	2.21207362075493
did:plc:i6w6656n6rygik4kxkmwvmp4	0.00524995625098196	7.04479533520284	1.86757745207018
did:plc:i6wjizzu3yv6mkljjxmxuxe2	0.00491118077340105	7.21464218060791	1.99511655955189
did:plc:i6wkc5gpvjwib72ow2qeh7dm	0.0216027874618701	7.85476156591373	1.65254858076844
did:plc:i6xm4uylu2lxm3sjgi4p4df3	0.0150214592436233	8.17803990024545	1.3068705746377
did:plc:i6y6mo56sbyinqtfohfxamsk	0.00477918935351427	7.00382692002893	1.91720209957179
did:plc:i72ngnaco7hjpptq3bjc4ih6	0.00355086888726644	7.00345474585923	1.58435898648321
did:plc:i73wnldvaaywl75udwuv6ctv	0.00781860829234075	8.43538538016703	1.72098586413699
did:plc:i74rdz5k7yztxtxifupxhiqi	0.00359892032429613	7.28907802919887	2.39040970537554
did:plc:i7745vnrglpbwp4kyvzgetqs	0.0174842156898494	8.45535632791519	1.51169643415968
did:plc:i77kmrhzbwpa7dwvoo3jubec	0.00436554132734149	6.63962952959403	2.38896879574966
did:plc:i7b22zh2dzgtmr3dozt2jnvh	0.0081093257452543	7.61360633362428	1.74530473526295
did:plc:i7bsfcsb77tn34uog7cytgeb	0.00382024731107397	7.60119897060469	2.24493940294316
did:plc:i7cgkeygm2cvn7yzzupuuwt2	0.00837167207555574	7.4872202963931	1.61312850499118
did:plc:i7fqfobhkz3obl7mlsmkmets	0.00269521022659256	7.32025762694579	2.51512646024197
did:plc:i7fsp2tw4ahbpsnslhjvaij5	0.00397407679168107	7.21229900841353	2.05015292585638
did:plc:i7i32f3stz35e5mq4pw3wpxj	0.00643776824865149	8.02294699386084	2.01343076528249
did:plc:i7kan2ceylmo6cadb7huo4fm	0.00489455121360545	7.68483556213883	1.65731718672999
did:plc:i7nv6ks3pdumlnhedmibdfg7	0.00666666666816146	7.67380783635552	2.00457382889253
did:plc:i7ofmfcspy6dizibx3ckk6t6	0.00605415474885829	7.30955673419626	1.83547761313637
did:plc:i7punpzp3qdaccwmozakxbll	0.00499243570419922	7.82553671465199	1.64590801031171
did:plc:i7qqtwpnrh2waxbmrbjpds5j	0.00514683621016234	7.73721792487	1.80363636521799
did:plc:i7tkx2ddemrz3wayts3gcnrj	0.00606176620764743	7.31551714465794	1.67942506579709
did:plc:i7uuseqkgjbcshbyo73o54zj	0.00271206870593161	6.6294734328308	2.52370082559808
did:plc:i7xg62lui5ykqledlw26p3gy	0.00716763005804357	7.59990005706519	2.2119472253708
did:plc:i7xqxxpni5amhjk4quir6crs	0.00794459157090894	7.10505532647664	1.57718417118059
did:plc:i7ymn3v5apdfgeu5zpqbewyv	0.00450358239607297	7.21349821130535	2.01204264931105
did:plc:i7zj5rjew7crpmjmsqnfgugg	0.00359964881514283	6.25969282003422	1.74492363618969
did:plc:ia22d4yzj7lz6vncrfofeyiw	0.00725101301032968	7.59302492600324	2.34389769555092
did:plc:ia23nh3t37r2lydmmqsixrps	0.00594633792814732	7.4433406146731	1.84128345364535
did:plc:ia77bpu5tuqt7iuhkpca5pxp	0.00988501110679886	7.18663604073471	2.17913541273241
did:plc:ia7gnoifarni7jgimybsd5bx	0.00322382560649703	6.71497307538624	1.61307922325962
did:plc:iaeeroi4vjpzyiehdihtxlbq	0.00571514513699115	7.56241907263608	2.11315414960654
did:plc:iafdntrd3la2vregiflpolfz	0.00358949257667323	6.86242147538096	2.01874791458547
did:plc:iai3vgtpszfqzwu4maumv6ud	0.00400000000001135	6.89155643597373	1.96489069459591
did:plc:iaid377ohh65k434nrmyyuke	0.00257731958767384	7.68887305893075	1.82757377493673
did:plc:iaipfrwlanscklheiyprojlc	0.00496476617552968	7.67670803158946	2.07503066167291
did:plc:ialbl4uha7ux33xnyzcmp4cs	0.00449285228046449	7.19395777347361	2.35874836680348
did:plc:ialgxbipdeftlgqqwq7ydrka	0.0157045840548814	7.68502792796638	1.29766962866248
did:plc:iaoadv56gxhkkxd7bmn4rfy5	0.00861178091974185	7.51880791744424	1.86110694587556
did:plc:iatmaruwm5xhvtnjxv5he247	0.00457898753591549	7.46569171468564	2.48120922100472
did:plc:iaxrlo35j37ztry6cd7bhpfe	0.00441196746279	7.11074760135597	2.95427539201749
did:plc:iaxu7toihbx6ewyx2hi2ac2j	0.00599300815921439	7.7796978560326	1.71884991818821
did:plc:iayikrgljdqvaln6fxlx6k6m	0.00316128640097804	7.86808968641235	1.97543228103964
did:plc:iayzo5pqzsjthiuyqdp7nltj	0.00752310669000333	6.81182205608493	1.72934048173332
did:plc:ib2akkrrdpfqzo24f5qn2d2q	0.00351461339295013	7.19662826490596	1.80758278910492
did:plc:ib6wi62pph3pnizh4i6yoliy	0.0034147903105362	7.15798082013073	2.37587082543384
did:plc:ibdf5e52yp4rduztoxcicwl3	0.00428093645507985	7.49599705030665	1.82312145979228
did:plc:ibex6wgazzqvgraqvjubrxag	0.00442574582033696	6.59528426357717	2.21215030035785
did:plc:ibickplyehkay7sa6fljhnrq	0.0102407971317344	7.92904468787884	1.76392070769656
did:plc:ibkqkvy2mkaparl4hhvknqgt	0.00579890235290787	7.84728985430475	1.69671766194945
did:plc:ibmxgof3qufmcubdyunz6lhb	0.00547570157480734	8.13885738900364	2.06895338705601
did:plc:ibovosvjkste2c5mtlrryxed	0.00406555710864244	7.49127880850182	2.19039929165359
did:plc:ibpjkna3hin2vvmzhyr4nfjd	0.00504364694541146	6.63092245986361	2.09480857631431
did:plc:ibrlocjidgvyyxelqlgvpebd	0.00815162013857153	8.14586342780622	1.63082670105588
did:plc:ibsiwzwhaa77kk7utnglm3bt	0.00753390256669012	8.16990833980105	2.18511058913908
did:plc:ibtkxxjrzkzfnm6qzgvjmo3x	0.00629505534445919	7.38947164367363	1.67012603873042
did:plc:ibuiqji7f57sn4guxe3kylqg	0.00485230271637191	7.24418789503323	2.01006713317608
did:plc:ibuqwdxal5ntk3u5rtjdxyxq	0.00520717101900683	7.09351661633381	1.93869589882284
did:plc:iburxoacemomftqzlomhm5hb	0.00819134993847971	7.58584865292525	1.70175021434418
did:plc:ibviy5bw7w74jgnsylqacthx	0.00657236748887213	7.39558664222986	1.99198021092497
did:plc:ibwkjuyuhsypsvbvfoe3jkap	0.0107758620707204	7.37028401961185	1.72275679130965
did:plc:ibwz5i2jntpltz36d3g6sdr6	0.00687227623334472	8.71439644692295	1.26066020552422
did:plc:ibzty2xtrm26avbxy2qgqxgw	0.00274215873200135	6.17128944543515	2.10170230742664
did:plc:ic35how24p7ms5xsu44qkxd6	0.0106524633912413	8.014287067256	1.59874937788854
did:plc:ic4jwvnzgaymkvco3chrwbty	0.00387342436976043	7.9306750008344	1.78489478096049
did:plc:ic4oe6q4ysmkowj72nianju4	0.00616211091989384	7.27227139408968	1.80064725558529
did:plc:ic4sdnkwb4zchsm76kyt53r6	0.00331228194154067	6.79360240994927	2.01934416444622
did:plc:ic5qwbby5jazxdmwyp3ytce5	0.00230061349699746	7.4717855225473	2.07679809301659
did:plc:ic7gxktbdy5d5ppt3eykrzyn	0.00571329640127876	7.73268612107119	1.95190769355858
did:plc:icbjopis5grhutshw3xyjcty	0.0071409679990983	7.20652240752345	1.79175790800135
did:plc:iccr7jhoi7unvriebpsbdexy	0.00341452310540275	7.47106271778462	2.26803070119205
did:plc:icdpo7v6p4oz5ertlrnjh3i7	0.00706838664200149	8.18818468563811	1.49099202876117
did:plc:iche6ghpmncyugyqagyvsavs	0.00336609667439331	7.0170881235756	2.47304952178742
did:plc:ici2lxcvn3sv3digmghhe7fr	0.00221991309283705	7.15204475284252	2.16543433777024
did:plc:icijgcnekutm6uxyvesmsqqa	0.0108517608521045	8.21099502595354	1.6333967177112
did:plc:ickokxmslvmxnu6f2bhzgg6a	0.0070218917802565	7.40383895623464	1.80282536146115
did:plc:iclcsp2jubvl4ap55nh7fero	0.00440996325135774	7.07510855535807	2.31789756827534
did:plc:icnnhgwbsxlfdqe663numdih	0.00420643908776939	7.81609622461386	1.6766887362486
did:plc:icnw5oi3u335rflvekncxjzl	0.00461427541547917	7.46265785934566	1.89677944003172
did:plc:icqcpbefkk2ksq6tlpkvgb4x	0.00449118194863372	7.28219802629086	2.14057490123194
did:plc:icqo5ucqidbuxljsmtayneqs	0.0075118810415421	7.55575258229445	1.77257071834833
did:plc:icr7ityr635rk4glwmi3frur	0.00454272162565122	7.85073821563838	1.43668689591766
did:plc:icsmhvsb5rlq62eeby2p4lad	0.00233345878841694	6.91717305122039	2.1426567392435
did:plc:ict4whaubnzt6yjujqsyga3g	0.00257069408744894	6.88123468374245	2.00229046227033
did:plc:ictsngrhoguwii2zobmsrw5a	0.0037214967186711	6.99022527659119	2.23370097570252
did:plc:icwddfo5vtt4vdkq4yx6qsow	0.00240015738742624	6.68971331614463	2.30407519699858
did:plc:icyj7q7xoinmuur25vzyvbsf	0.00519125683123998	8.2019486644239	1.5204614897387
did:plc:icys27dk7eghnr2stc3ewkdg	0.00418434358134778	6.9161175083786	1.71112085144661
did:plc:id2463l4wxio6yqzxbrkh7f4	0.00432001329257261	7.20021691042232	2.12123886078791
did:plc:id33c72mtqropc5rgtdg75g2	0.00205046658585898	6.22582551902704	2.61228631331178
did:plc:id67c57j25eajc5e55jblw5t	0.00366223710555673	7.8544906739244	2.10311578235016
did:plc:idbwhgqi3yfok2lylmwyf5s2	0.00390483109365835	7.47521265956526	2.13908035900536
did:plc:idf4cbat36yqgadzkcnlc6w3	0.00956327701877178	7.72609026828801	1.94260341662599
did:plc:idf6m3amxguxiftesf7y24hd	0.00389562660940413	7.16465942776541	2.10113644230905
did:plc:idg7ownr7tiyeguxtmjspkxk	0.00352165071219094	6.54964232127868	2.29210681897333
did:plc:idjqpczbf6bnwuxwwndkg5dt	0.00424459477388998	8.31523584434401	1.64504173457921
did:plc:idkkd5n66hyppqnea3rvyukr	0.00241840701569575	6.72897267028112	2.12434195043168
did:plc:idlbeufmhqi7bxl3yqw3u5ij	0.00326192010319958	6.86851669314428	2.10622673396702
did:plc:idnalufyzxvckvijsqb4qlp6	0.00351252944998502	7.11691978927811	2.11203535197256
did:plc:idytfbmuc2bxuj5iaps5oxzm	0.00299427564963329	7.50647888700966	2.11474038234487
did:plc:idzmelybiafjzxgikkx5i2d5	0.00293639885057962	7.25260500073047	2.27990548600402
did:plc:ie3apbnprawhixkka5y4yusm	0.00662171924062999	7.05723242097745	1.73691412433178
did:plc:ie3ksrllbrbtrayoqagcpnsz	0.00254885301618934	7.30245277912969	2.25835466607557
did:plc:ie3twlcu5w4s5oy2gjvmxt3x	0.00394432606576952	6.72487231729328	1.82280721399158
did:plc:ie5bbztcnpdw4bagy524ue27	0.00980632508200749	8.06466984498677	1.62742746731767
did:plc:ie5dixw46ivfqmctfuq3pose	0.004442121767425	7.23987957435917	2.01064513697866
did:plc:ieg4tw4ez2sjnbo2r2kjvz64	0.00502907433603318	8.27350009276243	1.83234955421946
did:plc:iegfwkrlrpp2yykb57qnnt3x	0.00519287833891721	7.62694249404131	1.82016092551464
did:plc:ieghcmhqmc2huzqurxzloxts	0.00839251130133875	8.32409874720261	1.60454044452085
