did	duration_rate	gap_xi	gap_sigma	gap_mu
did:plc:ctk4lykcdk2nad63h6bt62lq	0.00782092772845217	0.65916236745883	1582.03614699197	0.0
did:plc:ctmx6njy65buuqb37citth7n	0.00718919866855773	0.47946461227700704	4102.968670494683	0.0
did:plc:ctphcgyhnllfluywokibtrgb	0.0040372765081834	0.5813415583353434	1386.7119509777808	0.0
did:plc:ctruzs7j4xdrh3aok446fmvz	0.00623772669698842	0.6746040590512531	2423.9137704656605	0.0
did:plc:ctuxgh6kbx2tozuhq25scwr2	0.00519076044704447	-0.348236908485661	19950.0870641061	0.0
did:plc:ctx76jbolnzbh2xgkylotasf	0.00826666667056792	0.370117486553455	7376.09838807441	0.0
did:plc:ctyusg5idq73pxxi65jpnt5b	0.00325085786537794	1.109796728632136	391.6863320858151	0.0
did:plc:cu5ejb55cbun4swdkzpfw5kn	0.00604574231650293	0.8045956741551744	1156.7036844688664	0.0
did:plc:cuec66dn53jz57lvo2uy6zxn	0.00461627236098339	0.47626184291023527	2740.349084319033	0.0
did:plc:cuj4y7mrrddsck22632gnf2u	0.00507643495886104	0.6216822377451666	1682.2057927807637	0.0
did:plc:cuki3biqwe7awqx2h4i6y3wk	0.00349863500233878	0.537772216489642	2019.88169431486	0.0
did:plc:cuo4ngldjuigrrn5yvjh5ei3	0.00654783557815176	0.550572559174984	5921.93739247758	0.0
did:plc:cuopodakbgdsgpsbs6bc4eni	0.00407465825580942	0.8666749289118806	2300.403469793606	0.0
did:plc:cuqxzyq7s2p7yfykwlhw766z	0.00753295669066427	0.5262073269040839	9505.090472312624	0.0
did:plc:cuxk3tmblkwmktzmuyqvtohj	0.0105087573072114	0.6926177203164796	2217.6576138495466	0.0
did:plc:cv2pe376yvhnm6nvdb62krrm	0.00501803355880792	0.7362123910362628	1555.6910156065362	0.0
did:plc:cv6srdgfkwctmgmomnemaupi	0.0037276829525191	1.580691112808674	607.4288140740072	0.0
did:plc:cvbe5y74l5rgoqcm3demqojh	0.00537015726946772	0.612329111552141	4210.76379330203	0.0
did:plc:cvddr2ryit342r3mvugvkdoj	0.00565155961555243	0.9040032835102029	1579.2423423396267	0.0
did:plc:cvdlzcroarc4syrlrco2kqbn	0.0137299771378726	0.438211158942088	5587.25412287195	0.0
did:plc:cveessk2gcz57ijdx24uv74w	0.00930593253471877	0.7490110461285094	2175.891683878822	0.0
did:plc:cvglnak5hdsdcuaxfwwjhsdd	0.00400062145604377	0.6838397966371038	1511.6605357596986	0.0
did:plc:cviomgkfk5b425zdkppeopiu	0.00225208317700832	1.7549736316783708	273.7010272312618	0.0
did:plc:cvn55bnaowzzdihewj7xymvl	0.00648189539724673	0.7538039834773838	1129.1732274481158	0.0
did:plc:cvukfqrcjbmv2irbu44wq3ev	0.00633215005451495	0.6146216360553782	1984.5081165736422	0.0
did:plc:cvw3wioho4j4hf6ulokti6rx	0.00458255764091769	-0.236880355045647	21474.7318950841	0.0
did:plc:cw5dhevu3csjszzkqjewgrdf	0.00593686649502893	0.650493412973309	3175.0683246299	0.0
did:plc:cw5y6lsbb25ysxjw3zmgtwq3	0.00379958936281243	0.5719566763422448	865.9229355332856	0.0
did:plc:cw76dczw6yuj6klhmfaaugwd	0.00357355568831149	0.6926159567953725	930.3489784286852	0.0
did:plc:cwhqd6szepily4njwbwg3iqj	0.00355992541149344	0.718581824625636	1368.91998840454	0.0
did:plc:cwhxoql7cjle5pltrnbh735h	0.00748584992310228	0.9810152334645298	2605.444041453409	0.0
did:plc:cwno4r4s5zezhc4clin5w6gh	0.00202476809342583	2.1197060330567914	287.3401178148085	0.0
did:plc:cwnvrxzv2bilityaymrvdlwa	0.00375110326739631	-0.38837983261065	22573.5529820198	0.0
did:plc:cwppdzjnd4mqfpcrt5xnici4	0.00608397600882736	0.7799834198953055	2593.8178960158984	0.0
did:plc:cwvy3x3xbgsswtgnfgz6xvsk	0.00688644688780191	0.48414702983975255	3630.295399864186	0.0
did:plc:cwxzr4s3jdz37mgu3ulzwfyo	0.0048840504071523	0.8465162234077542	744.9617863191627	0.0
did:plc:cx4efkj3zz57y7qj3owdpcrc	0.00232774674121707	0.9948760412628691	3344.6579212600245	0.0
did:plc:cx6mik6vnbeebolh6gjhj746	0.00311724297189472	1.4855432662651746	600.8408411267974	0.0
did:plc:cxanel5peelmfhglvurh7ouz	0.00653934755146031	0.43023838603439407	1841.5665141469462	0.0
did:plc:cxh7kakoq7w7flaxf6dnttd3	0.00721601490346095	-0.369855258728507	19443.133568887	0.0
did:plc:cxhrh5kqyuzdq33qg6t3xe43	0.00340099677014132	0.8062777805768542	758.700330160207	0.0
did:plc:cxllifse2o3yjdz5beq36lmx	0.00317398119133889	0.31520217984151955	4744.561104964629	0.0
did:plc:cxpau2uai37myq6hnjmtkcs4	0.00600392564574314	0.384464116070213	4803.25405923442	0.0
did:plc:cxqrkvbhxil3d442ciaqkxmh	0.00811541929682865	0.5743309527147199	5678.454029565698	0.0
did:plc:cy3uu34kmgtv53nin6qdzsev	0.0209790210086356	0.256759892549671	4106.82796289381	0.0
did:plc:cy64agnlfzu5gzpv6n4scghu	0.00921658986456131	0.453950704442153	6159.54680189374	0.0
did:plc:cy736v5arbqqsttdojr2y7lc	0.00406199893132358	0.6782991347948265	4376.010211211055	0.0
did:plc:cyaofftr4dbv5h4dgyildhfi	0.00590580245306632	0.8211571865748499	1007.1095388354026	0.0
did:plc:cyedb4cy3cnxtzt4e37xflt3	0.00362071803109158	0.7638309768264712	849.4967738212366	0.0
did:plc:cykt2y74nh2kgi7xwgnte55h	0.00988467874839587	0.482124400840181	4872.52627242832	0.0
did:plc:cykyb35njf3drtm2o5oblh3y	0.00783162017101477	0.600329601404875	2553.68912444851	0.0
did:plc:cyozfa2jkoccojjjiuu4oqrp	0.0024094652426207	1.4383780450158206	740.138163239629	0.0
did:plc:cyq2pqi4twwa6uphix3icmvc	0.00927070457630859	-0.370645291149652	24038.3764983244	0.0
did:plc:cyt5rwg56xmo6ez5mrf6e6k7	0.00535945296675978	0.555435713383717	2144.88473949841	0.0
did:plc:cywcrledaxcdqvmwy5zzvr6u	0.00400450506961575	0.8293508413419062	1603.9924113826596	0.0
did:plc:cyzgg23puqpxfr4wa2vhcbfs	0.0059796318809909	0.8243289098400254	2881.8187374589575	0.0
did:plc:cz3p35o2uexpt6l5sngcnu2j	0.00288117567452685	0.8196310927936961	654.3799019511076	0.0
did:plc:cz44njcakuppkrsl5u7v7in5	0.00616764788526754	0.74306937474633	2669.3049396213	0.0
did:plc:cz5fov5arxkkf76fqzcilqb3	0.00527231507367068	0.6166495119955605	1828.8528897376677	0.0
did:plc:cz74nhzefo7e427zgbhbogkd	0.00428755180814694	-0.324741315469874	19951.042388491	0.0
did:plc:czi7sauzifbpgj3zwdkuxzfy	0.00397807637935511	-0.514285325416072	23198.8848266176	0.0
did:plc:czkr5to3alo3kbo7tn3q3fkd	0.00455295045624865	0.8919217143153269	666.3924643876079	0.0
did:plc:czq4d35xwt2xp6gquvgb3oku	0.00978535354708446	-0.0557641450881429	14138.427961522	0.0
did:plc:czr765lewbjqsyro7desuvcp	0.00488931142274169	-0.787208165547985	29164.4030338671	0.0
did:plc:d22voa6zv772x3l4niuuj6cy	0.00371408312971708	0.6725238402992815	2066.5662456287346	0.0
did:plc:d2amwicjv6ljhdyxosgwjrua	0.0059219110731031	1.4551675851634003	608.374207568225	0.0
did:plc:d2obmg4fa4iozikpr3burbtw	0.0066006600663147	0.361948958547278	4586.61112370576	0.0
did:plc:d2p3dogetrs7x2subdfj5ur2	0.00450560155967921	0.85643354434799	3373.68008490935	0.0
did:plc:d2qi7hny22y6dnb3ci6xpra6	0.00958994709244028	0.9209730760839142	1950.863615282106	0.0
did:plc:d2tu3shep5oe7454eequbfhr	0.00560882938353366	-0.481374174198235	25626.2862561519	0.0
did:plc:d2zcqfzlj3wfdzpf7yfo43mt	0.00923007654489595	0.9327683750002524	2507.6694659938926	0.0
did:plc:d3bvouc6ugmkw72f5p5pjt75	0.00532553255384642	0.6197030651604182	2687.216009499246	0.0
did:plc:d3pme4oslhhkeio52gzztauq	0.00407256571666984	0.5480547402609556	5481.273097663109	0.0
did:plc:d3yq7grq2gtobcbq5zzcfru4	0.00294384058044689	1.0753223942402819	1771.476073129614	0.0
did:plc:d43pcy3kiiqs4fzyfkjogsow	0.00704798048377882	0.5523167786572664	2112.3712948511197	0.0
did:plc:d47xpcq4klqzj3d7b2ubocne	0.00693787448886822	0.7652548228601	2475.33933058586	0.0
did:plc:d4ghpt3ogl2igedhpclwq5m5	0.00332491687717868	1.0529466614365108	750.9811094680612	0.0
did:plc:d4jinhq5xgrhzaeb6jyeiv3q	0.00466804979341462	0.747974336770611	3657.86004011378	0.0
did:plc:d4nwwbz657k5mjgh4jbohf24	0.00412429780300308	0.5907819902570034	4065.7048108003005	0.0
did:plc:d56idxm2oyqwwn2uxnegm2yo	0.00340500048689575	0.8690187163076998	784.6077048134665	0.0
did:plc:d5ged6fhbjlcfqbt2h3j5phx	0.0028640441685527	0.8913552139567763	420.7729191382326	0.0
did:plc:d5ijwhu527c3moh2ce7ybzih	0.00816326530628454	0.286229935266559	6317.104622965643	0.0
did:plc:d5od3ojc2qzszefzmfeisd5w	0.00716845878256213	0.282123507312286	7037.02067673853	0.0
did:plc:d5pq45mv2bls6yqxiwawtzn2	0.00697571743955425	0.7243053256171298	1634.390034754538	0.0
did:plc:d5wsmxwtkm4fg64by5uemq33	0.00695773178075336	0.733358017273637	2218.08166711763	0.0
did:plc:d63vcdunubaccb2ww2fyfemd	0.00313177547639548	1.1451144087936265	452.7063658597624	0.0
did:plc:d65okiyhvgzl3m6pfnvxumbu	0.00924072077900864	0.610492546692085	1986.04357508243	0.0
did:plc:d66yz44t6yjhhbjeq56gsaxg	0.00711137820635769	0.767837185510201	1735.4028056161249	0.0
did:plc:d67mbkul3cohl6t2vlar42b7	0.0100775193798621	-0.233299728446956	16826.7438553401	0.0
did:plc:d6dbpryvpfljih7la67t3gqd	0.00352698952687113	0.7343103898824747	541.1936655123984	0.0
did:plc:d6klf2y2hwgp3rrn57zzxkcn	0.00613197686764937	0.6446732457294363	1854.33085246264	0.0
did:plc:d6u2oszul3jrrul2l3cmmvg2	0.00537077169797127	-0.219088419847426	11609.9514902046	0.0
did:plc:d6ucr2pvpybppcwmueuvovdm	0.00805822719423204	0.5467940598140928	2837.2284031011736	0.0
did:plc:d737rvkd5hg4nnymupkg77p7	0.00505050505119976	2.0994901231788665	275.53469449301224	0.0
did:plc:d74ib42pmw6rdrvhy7nalld2	0.00712853642358634	-0.28746933558382	20638.85387041	0.0
did:plc:d7i5qjcdpqtrwe6bh6aqe2cc	0.00423131170782276	2.184440387675184	305.168669396237	0.0
did:plc:d7lmxlblzcxbrnqblapea2sf	0.00587965791300003	0.6484802530229286	2476.8930758382226	0.0
did:plc:d7pzot4bj4tg5bzejmqsva6l	0.00334528076473432	1.7987053282647691	507.9036056070085	0.0
did:plc:d7ravy5wyymzoy5kqomk36mb	0.0138333845887866	0.7740976175183794	3675.0268470742185	0.0
did:plc:d7udxldsbxsjin2ta6xauwak	0.00647249191755896	0.696650882030787	2708.99835838032	0.0
did:plc:d7vfwnvyqkeaenpwcbrsbord	0.0094857947900854	0.5761784815515486	784.1066193098569	0.0
did:plc:d7wmlb2vckyzj5q2ow62nybb	0.00397261948446049	0.7198259356659632	639.4244622070605	0.0
did:plc:d7xn7v6oy4nj2nouc2jmjfno	0.0144356955562647	0.396234106181175	4203.16443797531	0.0
did:plc:d7ztwdzlcpvnf6lsve4gj6bp	0.00500125031615703	0.6909683620887124	1745.0312447737203	0.0
did:plc:da4xqpnr5lylona7jwd2n2uj	0.00895208004519544	0.618796054505279	3299.0793549941	0.0
did:plc:da7rqtgp4zhwghgnndan7bnd	0.00496031746398719	1.0504519214229897	1429.243260160832	0.0
did:plc:dacn33mmzupazqh6m5rojd7a	0.00389564396181343	0.8407504504102518	2335.8931602968105	0.0
did:plc:dadanbhxbr3nh6uddih7kl5c	0.00491307634240346	0.6695400939169508	3255.7866487548636	0.0
did:plc:dafup6pzea275g4bcvczrddf	0.00359292194416611	1.2421483351819556	2885.2771216667975	0.0
did:plc:dahhirvxyp3d5kfnx3vafuxm	0.00420168067348865	0.7604367783698744	1444.126636207158	0.0
did:plc:daiqwwx4uov2zjiy6kborccg	0.00998773437234004	0.9848498578332614	1473.8486446377926	0.0
did:plc:dajatldjs3dmy3wwecezzqjc	0.00355706414380633	0.805308507533811	916.1883851457858	0.0
did:plc:dapwgbn64xbu6lfi4w4j2gdd	0.00251187680887318	2.0866875102963953	306.52093395298397	0.0
did:plc:dapxnt4c2ti4nhtlsjrhrpkw	0.00619537559501874	1.062230188023154	1022.4326580815062	0.0
did:plc:dawt6oxjt46stcu5a2vjjqhb	0.0161206448388594	0.4470008703264988	5542.519718092058	0.0
did:plc:daz3sydp6pg5xhrelowpkwb4	0.00578112396035599	0.3879260549616065	2730.5729781142973	0.0
did:plc:dazsq3t2lcpu62zje5c4lty3	0.00550999487708801	1.512858929142503	711.4047191740751	0.0
did:plc:dazx4xcqr4s55okxigax4i3p	0.00507537307848152	0.6149775972782023	1191.2792751985412	0.0
did:plc:db4jbif3tfozi64rkfkw66rw	0.00887220610829875	0.7366433473483662	2265.3873241997107	0.0
did:plc:dba673maiiu635uftq5qv263	0.00452446036481413	0.9634957861764177	420.8568863703289	0.0
did:plc:dbptwo3oa2iema535pfja7tt	0.0046465784295077	0.6158796781149839	1178.8192501472918	0.0
did:plc:dby7okac2vuxyy2qop3ii5v7	0.00657354150327988	0.7174455738870477	4812.713718311076	0.0
did:plc:dc42fen36izp7sfgmyhwbpiz	0.00625098493317869	0.7396360856057257	1163.8041536890096	0.0
did:plc:dcanzq6pvfwzrhekojosb2pi	0.00820164033206096	0.405607502906586	1660.00451353653	0.0
did:plc:dcbsfhyjgfnn573nmy5i5sud	0.00491290754876828	0.6320549961899748	4412.79063193513	0.0
did:plc:dcien42d7jdg35plehftwmdt	0.00468587296165077	0.7744772070004136	1139.3259790490997	0.0
did:plc:dcm3rz54r5oqn2qhv7fwenmz	0.00335122772475749	0.6856420234999142	489.7429200519952	0.0
did:plc:dcnxrisa6ilchqegq3dsxwnl	0.00494737789045827	0.8839376854821492	1505.1499457493712	0.0
did:plc:dcrapctiqofqf7wkhqwsmcpf	0.00302492437702585	1.272105282288425	441.83505945881467	0.0
did:plc:dcvjfscy47ifcgekky4ysvgy	0.00555284354457715	0.5855456810398285	1526.2773575042738	0.0
did:plc:dcvjutnh2bgqq3kp5pgu7rqv	0.00639777468875867	0.358106563255424	6003.41497709451	0.0
did:plc:dczh54eiicu2nv57mlf6zlyr	0.0032016881629627	0.513659812973289	1684.01462811173	0.0
did:plc:dd4qeqewgfsjegsfkyqh2gak	0.00870801492869253	-0.148401192158999	14867.6949776893	0.0
did:plc:dd4v4hn62pyly65tlqtljlux	0.00779461463455108	0.43299752775706385	1955.844202900267	0.0
did:plc:ddjnuf45si6yixaiyfj6bujt	0.00241615927322151	0.18831992339708	9700.814390412	0.0
did:plc:ddyoeq2m4dqucoeafjmnpex7	0.00351099624560923	0.9073595591861746	1746.2762534091858	0.0
did:plc:ddzrco4ivhiefgdkabnbbojn	0.0118276541832465	0.546410695628145	5259.53513868663	0.0
did:plc:de7ozof5iwnerlx4onotmoxm	0.00248727170821054	0.757089406036644	695.3316035626702	0.0
did:plc:decbom3hnzzua7p4gwjjgwwr	0.00356909465681538	0.766715186131065	2296.88203688705	0.0
did:plc:decovb5dmvplazwtsjgkp2fy	0.00366119137183545	0.8315052639626509	1303.9368319670875	0.0
did:plc:deliiu7jphff5shuuf46iazr	0.0113728675947874	0.308575438096888	5407.16171637187	0.0
did:plc:df2xn5q3w7cevkrrhprpyhk6	0.00336792281094683	0.7425448881616397	858.6577515360049	0.0
did:plc:df3kbiiuvcnf62uajugdul5z	0.00591436006624152	0.7467396875949871	1145.2874509605087	0.0
did:plc:df64dldbepqteuzklxqg3uw2	0.00497512437883676	0.9023264305851196	2762.998079969933	0.0
did:plc:df6j66o33dao5v7m6dipnf6o	0.00512686372025559	0.463506156296078	1650.65679024503	0.0
did:plc:dfdcp2ffi7lomynga2btxxrc	0.0053413236066306	0.9290188708991235	1822.1440251168594	0.0
did:plc:dfe6p5ss5hni6pieyprslpae	0.0067483573092013	0.8044382908278581	1613.5527699773988	0.0
did:plc:dfjwgfy4omodkvyd2a64gi77	0.0069930069932657	0.49202597357288946	4878.353016438657	0.0
did:plc:dflgxbqvn3f7udrfgfx222eu	0.00692779110178367	0.534844121184049	2966.57739328226	0.0
did:plc:dfs5vhlblqq24hiy3hcqlckm	0.00229453483527619	0.7040553839386838	1226.8397630442541	0.0
did:plc:dg677yapslvgkdvjmiesgx4p	0.00638388424060362	0.840944835920815	2189.04910891102	0.0
did:plc:dgbnwmx6fwvun2yhpjsppj5u	0.00436715277257884	0.06845490634545215	8220.5625278342	0.0
did:plc:dgc7ifpmieeiswded4fy7ks2	0.00213386229082947	2.092420509498279	232.39748767972634	0.0
did:plc:dghjxsi3gvr2z3k2iue7dgwj	0.00696974497200201	0.455850115240595	1797.26005048142	0.0
did:plc:dgipkohmulva3zngsvy6ctnb	0.00383176717459267	0.8987079362699385	1064.2454349858342	0.0
did:plc:dgjrcmckzmslsybtlxhss32r	0.00477774933961658	0.9533951788868004	1421.6202199064144	0.0
did:plc:dgnzih3qemmgyfdb2qxua3wb	0.00495577920465589	0.645415065574494	2751.58994792555	0.0
did:plc:dgzbkso2k6b5da2tcfs7uuxf	0.00378193235369827	1.1158736128048437	1474.9756266356771	0.0
did:plc:dh6ivnxth77e7lj6vbw4saxw	0.00354458228972355	1.0869420046251725	591.484201777972	0.0
did:plc:dh6psagwb6m773im3klejnuu	0.0058235878987507	0.6868919060950267	740.256726845191	0.0
did:plc:dhbkxtyqw5t75yqconklzubw	0.0085518814174328	0.636371689099115	3397.74044406629	0.0
did:plc:dhepmghv3mewtcxbn5jfilo3	0.00661599099252072	0.8563956253815127	1217.9309068184336	0.0
did:plc:dhh4lo6p62ojv2di72dpuofs	0.00433263048461011	0.8338475004275699	770.8098603364053	0.0
did:plc:dhhj3bnuocpobv37mookoqsw	0.00508762012504342	0.7656311816987568	1468.3660600464564	0.0
did:plc:dhj6sq364gnczsmfanxlfdch	0.00396301188932769	0.552394694359213	3358.76444551943	0.0
did:plc:dhmkwumtw4w72iwv7a5srojv	0.00606585788760535	-0.345336107920581	22989.7646831492	0.0
did:plc:dhnmjookolztpymwash265h4	0.00233474390779	3.465926404987131	72.78445450472975	21.0
did:plc:dhslp7awbcjvy5qowpfjfqyp	0.00501410216588254	0.6624678626036392	1243.625941237412	0.0
did:plc:dhyamlz7ymu47an2bgur7too	0.00743648007147241	0.5988545504472021	3404.5132088754435	0.0
did:plc:dhzaosd4qfykupacm7fiikku	0.00889814464280588	0.6265137071342718	2453.534123032206	0.0
did:plc:di55w7rxb6ssiis2wme5wygr	0.0075757575757982	0.45177952144870664	6851.564373110835	0.0
did:plc:digs6r5mjzwqunjhesioacvf	0.00219066048421225	1.7507632590275923	315.86903299450387	0.0
did:plc:dih4hgrdhn4rdisd5q7eulx7	0.00825277057689918	1.2925829180038104	727.9496866160463	0.0
did:plc:diizuazoxsrilpqsqmqzebip	0.00557491289250035	-0.796690095726288	41194.0399118874	0.0
did:plc:dik7xk6kgxfyxb6vqxfpigpe	0.00209776070365205	0.7246605136043293	446.6936179269139	0.0
did:plc:dixudfwgjgw3wnmhbhrdbwjc	0.00657391836266643	0.7988126224105575	4751.1016258519885	0.0
did:plc:diyz5m2uuqob3lhxlwemtrui	0.00419823878787512	0.9446361862233472	1117.5945845027204	0.0
did:plc:dj2uwrvbyy7nyco7qzc2yir3	0.00438252401026969	0.5529825389147683	751.7499061731108	0.0
did:plc:dj2zpew3hkeqf42i5l5k43uy	0.00843795019551465	0.8249344691592965	2669.260649291912	0.0
did:plc:dj4vqszviionjofdjqkagexc	0.00454142667276642	1.5248254860832584	304.17833865423717	0.0
did:plc:djethmqa6t4xig2czw6ztrux	0.0035595825584524	0.8882568564501575	605.3301091774399	0.0
did:plc:djfu2pe6igj6zwbbbttpckhb	0.00506265029812034	1.226468817120573	1295.47695805833	0.0
did:plc:djjzzowhddrdsbkuflfsnp3c	0.00297569153409047	0.8164824994568949	1046.435654012785	0.0
did:plc:djocio6w7mldtye5ur6kxazm	0.0108749382191144	0.41689763057063994	5659.496780592997	0.0
did:plc:djtkxvmhxh4reyeenuu7w6n5	0.00325163455877151	0.8481240496696099	456.9961602979215	0.0
did:plc:djvwf2kh4uywkzlrlxun2e7u	0.0053174083775572	0.650272539525871	806.6262318489619	0.0
did:plc:dk2cevuetiizaiuh7qq7mrhs	0.00495880988636208	1.1093062262223423	1311.711655919846	0.0
did:plc:dk644jtqur3mvxphdwuawi25	0.00343840366041084	0.810819237441464	317.73475550456584	0.0
did:plc:dkanfr5ivoi3hat7pz6fjiat	0.0058109370158605	1.0836565412448889	986.4288175703746	0.0
did:plc:dkblgjhvwm27p7a7jp6zl7qn	0.00765957446809297	0.695772153104589	2687.4251297554	0.0
did:plc:dkgxo2wgg7ilvgpqxtgbvrgj	0.0107436275630988	0.569491438947612	4796.5276148781	0.0
did:plc:dkh5fiswblyie5odai2e4nor	0.0068169900381041	0.8899055693121685	1297.7577310887928	0.0
did:plc:dkkwkim76zeobziul5eaxjm6	0.00423363949507186	0.7172941463574867	2975.795990984373	0.0
did:plc:dkm6sp3zwd7cfnlsroqzjnov	0.00336053768651639	2.223201528598525	238.26011250151754	0.0
did:plc:dktg6ipqtlpdsej7bm75nplk	0.00272958671061655	0.6166544490675889	1113.849860867327	0.0
did:plc:dkwwpb26zotraxk4ofnedzne	0.00354581987276234	1.5332006368705902	555.5817240362761	0.0
did:plc:dkx6dwfplzzvrcz3ausmebol	0.00441244774837899	0.7913680058642758	1644.411769625975	0.0
did:plc:dkybrlnuplx3sczl454xx56a	0.00390989729255466	0.5827685457127763	2072.0008586402882	0.0
did:plc:dkzvxz6xkjsypdcdvconz45v	0.0070564516191965	0.728801107293132	2957.0097145162945	0.0
did:plc:dl7fz7krolw7poscns3i7xy3	0.00512532472157979	0.7064185113836557	786.6274219787382	0.0
did:plc:dlfrrkrlunfgck3qmcfphj6v	0.00854503464556259	0.9998937304443587	2158.4099001556933	0.0
did:plc:dlt62qwctkovfofxthls35im	0.0109144543195032	0.4315683936368076	5528.445745952614	0.0
did:plc:dltnvb65cgcezw4s2dwhtwek	0.00762246385432838	0.5866918206859548	2951.221714825858	0.0
did:plc:dlu62cfbub3h3erfuvkonykh	0.00255317039318501	1.5833188221783523	332.66214253917445	0.0
did:plc:dlup7hoieciw5d562uvzkna5	0.00780955965837696	0.409165338768904	2611.90231704865	0.0
did:plc:dlywjtyjqvj65gikq7xo5scy	0.00276165248284959	1.7934244847517726	674.3273614140605	0.0
did:plc:dlzszahnndmufm4i75r4f3gt	0.00310067291211883	-0.342874143811325	18700.0162929372	0.0
did:plc:dmadfjoo6fiahcsy42m6t256	0.00557153127298109	-0.186683007636945	18449.4590211474	0.0
did:plc:dmag7vxhtmkjg3ro5sqnfzpq	0.00267560914701612	0.5944880506875405	1820.763583488923	0.0
did:plc:dmediypsqca42ffko3xbrvgj	0.00348655472331299	0.9691077204063622	464.5096239968559	0.0
did:plc:dmk4lmmpgbmdtikpcytkqpmt	0.00339772837635607	1.9557459412733718	539.0339268429949	0.0
did:plc:dmnu2tg5b2fmegeqyxdicy4s	0.011775643045677	0.4934014378041983	4878.099201740475	0.0
did:plc:dmtxlotnsjexux3uogp5utt6	0.00377011938745455	1.1339070549077124	847.2033528954895	0.0
did:plc:dn622g2727fm3imlawnv7mpl	0.00343118566572489	1.7530633915929532	420.01018721918786	0.0
did:plc:dn656t6vpuyaundgcm4lvfuf	0.00559815017697125	0.2840592745428957	8644.495371085146	0.0
did:plc:dnhfwplyegyabawrvwnrnazc	0.00974695407922513	0.7792392872641322	1665.1601133379331	0.0
did:plc:dnopvmeuiogmdgwqcxixstnp	0.0127602417993852	-0.446803315546944	19539.4137550826	0.0
did:plc:do56vd5jtieujcclfxfiwptq	0.00455877564406287	0.501560946647072	3557.17540789127	0.0
did:plc:do7dwrpnlphqkquqm7ztw6jq	0.00559530854949446	0.7798002068787131	975.2497837637169	0.0
did:plc:doa26czla5sgn3dwz4dwy7uc	0.00359679055651318	1.561153463463593	338.64853989005354	0.0
did:plc:doejxazmepuuz36aldleln6f	0.00595402935685506	0.727906233333745	1867.45719595485	0.0
did:plc:dofocpfnwun5cu3e6h6idpzu	0.00466529239537354	0.9877273303939693	773.0611044285063	0.0
did:plc:dog5e2brz7ybmwgrsd5vvyno	0.010670223452996	0.370731106616971	7320.71451834703	0.0
did:plc:dovbtipnnx6b7ypwjymyu2av	0.00638608910599755	0.25035018492920796	5068.67543092948	0.0
did:plc:dpflgjtajs5nrvk4bzuewfe7	0.00566037735851021	0.7252188360943885	2084.2515344822946	0.0
did:plc:dpg7nwkpz2vo2d5h6d77fwhs	0.00488195278188293	0.47161127472762	2745.54863228294	0.0
did:plc:dpleyifmscekeeqgworex7re	0.00906017579741467	0.570614710688121	2762.3212509122	0.0
did:plc:dpnbrqvgt2cdsxkljxe66go4	0.00523178808009413	0.7869880930844526	812.7521112084439	0.0
did:plc:dpqrtskoly4hdaz5twbetcsf	0.00400635719517016	1.0261288106769582	593.4668943667123	0.0
did:plc:dpsy7ct3xgqxxpouh22h2bfn	0.00536052133755651	0.6699793309599058	3442.9686031806123	0.0
did:plc:dpwspthejj6lqwdbvjaxc3c6	0.00567150635452774	0.672676461486449	1752.7774961087	0.0
did:plc:dq44zl2xo7rw4ozd6twglnnl	0.00399467376859388	0.9240416531820856	912.5956112357146	0.0
did:plc:dq4pnvquitwv7gxvdzcqg7qf	0.0102805740088249	-0.0523514173021723	11924.8633913905	0.0
did:plc:dqgvusbyydtsbgfgoffgbzoy	0.00462962963053574	0.9267368064466244	918.2068106578221	0.0
did:plc:dqpnf66q2f2cy5cusd6ii2cp	0.00595773863310767	0.340487179682521	2102.53110088887	0.0
did:plc:dqsos7o5ommivvjb43ac35ox	0.00402026885687674	0.708764960755568	1514.2665931597617	0.0
did:plc:dqtgxokructuiwo5izg7ak62	0.00711877107653473	0.586543707644791	2736.46283279756	0.0
did:plc:dqvwput4rp3djcyah5z6lz6v	0.00706260032228263	0.559282633097977	4883.45111658547	0.0
did:plc:dqw5pi24mwyjmkqdeptpik65	0.00363295441266373	-0.422893044390928	25943.3918736992	0.0
did:plc:dqwckrzxfjxtvaske6ip6lpo	0.00884955752530032	0.560863350036273	4939.48168525597	0.0
did:plc:dqxnasn4xnv5vdm7dgkx2sew	0.0100195503530552	0.326718023771312	6131.34252485771	0.0
did:plc:dqyytnivl6fznoghdpi2sqgr	0.00509743192672724	0.8645144643721534	1573.7188294105501	0.0
did:plc:dqzj5iz5gziq5rkbir24grkd	0.00966183574879617	0.442894184694508	4845.77428699258	0.0
did:plc:dr3ndwdp3kowt2lnnjvobgrv	0.0105882353033687	0.573000196444584	4104.760886934485	0.0
did:plc:dr52rrqmvedugn6el4gtetor	0.0070465069471066	0.42838617366408	5524.16778917593	0.0
did:plc:dr5hvdtpbo4l7long325nqxo	0.00771513353596275	0.806955815734023	2141.1130815093275	0.0
did:plc:dr5vzavw7jg2zimni4chq2yk	0.00802522213095025	0.5971806295149764	2662.764568609001	0.0
did:plc:drcwqxslpsad64iklvcelzgw	0.00322573104894067	1.032705781554624	555.6164807512422	0.0
did:plc:drglk3aone7b2qkxjuntyxmf	0.00203012344943824	0.707338800537547	1486.4004577612332	0.0
